,id,churn
3127,00cc5688ee8c98545229094b3454b025,Stayed
3128,d6edc2751d833652f805e3bd900b3311,Stayed
3129,4fb528b672bc41ab7d41f7f89514b6ba,Churned
3130,bd7e11a6377e6bdf7251cbf0c3ddfe5b,Stayed
3131,2564670f4b31b0de152cad156ebdf6df,Stayed
3132,0d8fbcc04b7eb7621386342161be71c8,Stayed
3133,af7d21a17a10a925142ae863dbf94dd7,Stayed
3134,4312ec5ee93a332262c9f1b11f0369a5,Stayed
3135,5e44745f41f2feef0ead2326ca6d0333,Stayed
3136,1f026490fc1f3702d042614c15947fa4,Stayed
3137,be48c6ea42a61a038fcef40e56b22a51,Stayed
3138,477d30e4555d0d9b14bb83ec7dfa3dda,Stayed
3139,e329e58c2546f2fe6b6d041130996abb,Stayed
3140,b199686505f28ed74e725beb8d96543e,Stayed
3141,983dde03b2916c466d4bef0b81b3b752,Churned
3142,e597341d60e98deb595f26035c959666,Stayed
3143,ed08330f54a2ab577a8c5ca265e3110e,Stayed
3144,caed35c3bbf4ec000b28668b80535130,Stayed
3145,4852f1d8b6f0d24be980035e6227c019,Stayed
3146,21a24061f42a7ea3e06d9b8d673d1959,Stayed
3147,dc4a94da012e37aeb786a7bc7ab41051,Stayed
3148,0c0f397728b7aa397f62ab0420653e10,Stayed
3149,de386020dab232b70a744a5a06005e95,Stayed
3150,7d6bcf5155504b8e3521bd8724c169ae,Stayed
3151,33ae31b7ab3f97da885c4760db345567,Stayed
3152,01170c016f8dd1fe2f43fb5bf6c43564,Churned
3153,3334d1b71c03ca9f94e9f59bb1fdd74e,Churned
3154,044a84590dc1cffe283de7837d7d4ce1,Stayed
3155,bbf555d288701ebcb5d62215ee6bfa92,Stayed
3156,8925d9b4aee3923c00bb08363761fd76,Stayed
3157,10db5b86f9ecf1997b1b0bf2cca949e5,Stayed
3158,61f37574f7df47c80a8e523b195cfba7,Stayed
3159,c7ff61c7be7e345d62507873c7421f28,Stayed
3160,8631a936e61581fb0c623918c499a4d8,Churned
3161,e941337201f92ff931b0bcfa36186e3e,Stayed
3162,b066b0764ac236b56ec54782d54108fe,Stayed
3163,f0ea530484e149f221ee58c16f5c7c16,Stayed
3164,c23e9b7df1413946c769651b87b12dd2,Stayed
3165,2e5ee5cbf89d2192738c68095119186b,Churned
3166,be9715bfdd5b58b4e91c37de65207a3a,Stayed
3167,f934341ecc9f5f0d0d47532fdfbec4e4,Stayed
3168,dcd3c530c79aad688d1cd265349c03a9,Stayed
3169,bff0a16d20aa41c55f098fff7ef510e1,Stayed
3170,09714ef40ce5aa15e2f49db225abc80b,Churned
3171,7bc70885ee8ab9cf812e80367c8ae333,Stayed
3172,629c3f6adb4c939e0450e691cd639a59,Stayed
3173,79477806229f5fc1c4cd3aa33e481273,Stayed
3174,4fda83c9f6b36df9581dba9760a20523,Stayed
3175,773635ba3608c803d3b842bb6c0f6a05,Stayed
3176,3c746c0922a960d4362c6f152bb4c99b,Stayed
3177,b60b03ba5a1c6d7344359e5fc9b8d8bb,Stayed
3178,527d9cda79c083ab1d434183ef282b56,Stayed
3179,224b26985c13be8a783088175ff6a79e,Stayed
3180,45600f68cc8f6f5e8a7b2d296500fab9,Stayed
3181,e3b369bb9f2b22f7090d4457057d936c,Churned
3182,8820f757ed6bdba4396694544f3fedfb,Stayed
3183,8f406c48c75482b9dc92e3b544d05806,Stayed
3184,c824a3ad4c3df1511e4b2bd61be70934,Stayed
3185,e4a244b5ec6afde36cf10cc9b5cdfc6c,Stayed
3186,b2aafed6b0dfdb30bb4b4a33e7918117,Stayed
3187,9bbe8329e728e08c16ac99c362d9d5e5,Stayed
3188,448fc3185cff9ccecfd9f643826076e8,Stayed
3189,ca7d6fe2968f401f0e13851a7b6d45d4,Stayed
3190,32ce32821e121cfdf16a817845751923,Stayed
3191,3cde445c78d8839d12e4aaa755092689,Stayed
3192,079e86d52a1a6c37f68381bb5ea19b43,Stayed
3193,ec426354ee952b9a2741a075d3ca6e9b,Stayed
3194,d2db8f200c7a0d98c6b7f0e4ab694179,Stayed
3195,58b02f3bd1a0f8a9129af55388cd1338,Stayed
3196,b7645086f45fe864a10e781dba93c366,Stayed
3197,93ce80e23043aa0817d2c640504e2302,Stayed
3198,c93f56e1541b5a5c18fd54dbc14e295d,Stayed
3199,edebcd733c5e1c6cc1721f18fcec3ac6,Stayed
3200,ee3ea42112d8169d520e14620421842d,Stayed
3201,82a62749926deac31301fa3cf02c714b,Stayed
3202,c8abd7e8995acb6a8c7fd3b96ed33137,Stayed
3203,fa82b1013fe58552ed5128aea0f5f812,Stayed
3204,51be3bdc7a225c1af456c9c1da4f3f6b,Churned
3205,791e34ab8994ca39a157452a72a43f19,Stayed
3206,98d2c1f62c710d0857d9f84091608f7c,Stayed
3207,1a39f2068deb8063e2e39ebf4ede06bb,Stayed
3208,ec33621425ac172059cc681a686bc124,Stayed
3209,7634b3e1f2f80e4ca8143a07c8794dd3,Stayed
3210,ae2bbeb4e8f14abbe8cdda9b66fd490d,Stayed
3211,57f13bd13ce4f478525e83f0043270f3,Stayed
3212,e2abc8992188211ef8aa2bcec8cc7d78,Stayed
3213,41cf15324f5bb8d2bd1a2edf256d8a1e,Stayed
3214,6fff3b325c50875177dc12ae27d80156,Stayed
3215,3524546399f7b7a339ce04d8c438153b,Stayed
3216,ca8b3688336ecd772f80f2fa1952c3db,Stayed
3217,cb264fe842006e54b412de795410828b,Churned
3218,99a06b3299756d9d1b9ce2d58cd61264,Stayed
3219,b11c7703729714a8f19540715907adf2,Stayed
3220,43033233f8fbfea7c864680e47f39af5,Stayed
3221,df4f7db1009dc5a448de3bcb2dad3e52,Stayed
3222,e4053a0ad6c55e4665e8e9adb9f75db5,Churned
3223,44980d754d567bfe4bb0bad7a203ad21,Churned
3224,573515da33575a7c3881883098333c4d,Stayed
3225,ab415eb974be58712754ef77f33eef65,Stayed
3226,effe86fd50aabfdb9445cc1a5085c408,Stayed
3227,dc5d827eba1282f59cff0f6e8cca994c,Stayed
3228,7c65ce234458f6f8e4ee7cec61b49963,Stayed
3229,31ae18903c268ff104aaf32dbf6a3624,Stayed
3230,53e1c906db1053d27d29ac7b543c2649,Stayed
3231,b27d742a786200db042a0eee4993548a,Stayed
3232,a960b0212727d0cdd85840a7a70a5702,Stayed
3233,13f6967ce1784b1354b45202df09c2c0,Stayed
3234,f96916443d3c445683d80a4040204f34,Stayed
3235,9f276fb1d102c19df3e98ab34ae13e71,Stayed
3236,7dbbc5d8af781ec063294bea0f7574be,Churned
3237,ef3fb381cc75d8b08c930887c9e72ba9,Stayed
3238,1fa7437997d80b1bff5ff7c4bdcd1b8a,Stayed
3239,d057abe2c20d705014f1970e8cfca488,Stayed
3240,38df8f68b75e2f7291a5bf6004b5f0f9,Stayed
3241,0c30d8349c252106738bc973b7e261a4,Stayed
3242,1ccb5cff9ddcdbf9970b42c706b17b1e,Churned
3243,f238924b9cea0a9575023839312c3ef2,Stayed
3244,a219e5d23a255a12e32705f1b4bbf8c7,Stayed
3245,e634cf51e9f7dfefeceb67708c3e57d7,Stayed
3246,cba5dd44985a03d4b159d69f3902c482,Stayed
3247,1ead1c2afba1c19c4030f0dd4808ecfd,Stayed
3248,76953fea70f72741a9b06cfb673dd512,Stayed
3249,c5724e01bec1f1b6c4121a03e11426bd,Stayed
3250,86b83be8b9198ae420a34b7d8f440c5a,Stayed
3251,272ef32e4cf580a298a46bdb084042ce,Stayed
3252,6f168e211b64cff308400a0da23fb863,Churned
3253,23f1bb4cb225055d3a4595cd3361c46f,Stayed
3254,7cb4391abc5dc511922e3d4a8ddec1e2,Churned
3255,813798eb20e42bbdb193244cb77b5d69,Stayed
3256,8c19ccde7a31fe8a334ef004ce36e006,Stayed
3257,8ec346afd491ef4d2fd5280a4746ab73,Stayed
3258,ae8757a74ecc6650a566e1872e1734a1,Stayed
3259,3561f03b9508d24de035b8ac68e7decc,Stayed
3260,1f321b5e77fd452af77baf93474d789c,Stayed
3261,64395d5ac2e949a2d8972bd2ba4b8f59,Churned
3262,a3717d69f743a69bf945a55537a51d22,Stayed
3263,7fa56eeb6bcc28fe48e4cabb65c76243,Stayed
3264,5fb8dbf5cb1c7880c7751bcb9160f43d,Stayed
3265,ba5f235ae848fb39142e122f591cb2a0,Stayed
3266,b09b343be929f483a6e696dd9d196bb9,Stayed
3267,2fe44c529c362b7384ca071a82566835,Stayed
3268,f26267dc844931c06878c19231ca04ef,Stayed
3269,4a09088026c98550207a8260ac0cf17f,Stayed
3270,2e4f1226638cc8ce216c198f8541123b,Stayed
3271,fb8039fdb231f5cac2a7e222f8b5b739,Stayed
3272,dbd438cbcb2311a204099a211ecd45f0,Stayed
3273,e159f38bc399473a37fb2870f24f7fe4,Stayed
3274,4fa7d35301e553cbc969401766b6d9eb,Stayed
3275,1b7b34f408a720314a69b256c3c22874,Stayed
3276,697a31b89be48109a99f5f0cd76a49ce,Stayed
3277,2ead356c99cdaa23f6dc0f020312bd60,Stayed
3278,d5711656692a07151db05e0b0d18168d,Churned
3279,9cd534057d706574872b48b4e67bede1,Stayed
3280,9d5a4bd563ad0b8cd51114f5ba514045,Stayed
3281,dbb251b8e4757d067aa6bb0a1d8ac53c,Stayed
3282,4a66dd4bc74f3e79f8eaff17cedf55a9,Stayed
3283,13730c25cc23bad353051a71ddaeab14,Stayed
3284,f42b4878a203f4a4abf7148fcb7ba7c1,Stayed
3285,59e6eb73da256bd012e871355557ba0f,Stayed
3286,6a01011db35200ef2032839fea481ee5,Stayed
3287,315ce582adec38f4fc3de69961062824,Stayed
3288,720df2e9da28e3e124024fb27a3988dd,Stayed
3289,20e34a655a67d10d90ad61ecafa47026,Stayed
3290,c8b97ba42aa82bf6334f3bf0a176b365,Stayed
3291,f3ab7c948dd2d8197c976a72e37c6378,Stayed
3292,593a5a2e8223a2d749a40d0b7578a140,Stayed
3293,ca4cba5cabb8d947fa5adbd615c73857,Churned
3294,43f6d6404627b51fea3240d1373be233,Stayed
3295,41b56c9f8a7323508e380e5684c95e59,Stayed
3296,068079b5b87cc0bea3490fc04ddfa4af,Stayed
3297,630742e8b637494701c027ca6e93c9f2,Stayed
3298,3af534f96f1e4d4f4df0162c65f12b03,Stayed
3299,6eaddb33dbec169e713cf1ff3c6a509a,Stayed
3300,607855a9d9a27fdd9b2a77bf7f7e2b00,Stayed
3301,b0efba3636a9aa8279e8bb3b7239d76f,Stayed
3302,2f1dd0953cc2337d19d1b6eb5ecb9067,Stayed
3303,e655705d2e27822d6675b8d6658a9ebd,Stayed
3304,c4f0371739b4c4d4e4d7749d0d592ceb,Stayed
3305,f54abeb4766be2892df6de25c6f9659e,Stayed
3306,8348ab6b1e3dd0859406e2fcf2a45eea,Stayed
3307,2a63cf7c94ab1a323aa9511ff8efd196,Stayed
3308,6f9947c7a5902b8543cb6c823baf1b89,Stayed
3309,75a119ffa73cc009543e56d388a81030,Stayed
3310,ab5fb8fe182d617dc401dcf3519b3f52,Stayed
3311,9e02148acd2eb40e744be83fa71aad75,Stayed
3312,97182dd231c4d30016b353aba16bea2a,Stayed
3313,5b0589511a3581ab788c02cd8161258f,Churned
3314,18dcad3e33f1d8b286f5d2e79c58aae6,Stayed
3315,79cd5b06e48a40bd77dcc0823606ba19,Stayed
3316,4ba616294d062339b586a7ac51fcd28e,Stayed
3317,31a596a935f6fdaf883317afe1d92504,Stayed
3318,fbedce4f43c7277eda0de2b9af59f820,Churned
3319,6a34b0a85d31e84d251f9a1fbc3b1722,Churned
3320,64cfb431fac2cd7488a38c0f2c2ae18d,Stayed
3321,578f9d0d204f7931eba00124ba2ca7d1,Stayed
3322,61a1ee4229b15b32d9ce0787b6bbf912,Churned
3323,d43e637ede43eaf8627392fcfb48e36b,Stayed
3324,527c29e3569cc1902286b5a20d721e1d,Stayed
3325,b00cc1865009b76e30706eae8e797110,Stayed
3326,0a1f947ce271cc7dae7ef9ca7f71f422,Churned
3327,babbdcd4c51d1f207c23c745de8b0261,Stayed
3328,56627b3200056b8f4c68b347caede1fb,Stayed
3329,cc47722dd4e9899358e2ebd8b563db94,Stayed
3330,0ba99c6e96bb09e08e38b5befe4a89d9,Stayed
3331,96dc223782976f1e4e0157b2de87c356,Stayed
3332,fa0f037162293f6a0e8de6bf4bd3002d,Churned
3333,ba152a8eb68c445b242ea9a78d6e6515,Churned
3334,a39ea676245d73b34142e7ca8d6114ba,Stayed
3335,628ae08478e08680c076c5d9e34cc716,Stayed
3336,58cf8808b9fb8746b9418a09e94b1100,Stayed
3337,594f4d5a26a95147f4a0afbe5b5ae0a7,Stayed
3338,79bd69167c122009217a025ba571fb9d,Stayed
3339,98f37df48612158caf1f23b84d0b6ad3,Stayed
3340,6d4e369178c7a8515c584ab6551fe54c,Stayed
3341,c475287b561e10263d7a9ceebbdacbda,Stayed
3342,eaf7fc3a683b9a8b2abe500161daf4b2,Stayed
3343,682e727e4e0b8b6f3723608418e69ad7,Stayed
3344,d0df1e9525412bfb6ee0521675912ebe,Stayed
3345,30b2d04a769daf8b9ad99234097f7a8f,Stayed
3346,77e8bd1ae0d7a5132c17c503bc576e6b,Stayed
3347,b6838257e35b2dac2b41eb9d7f0a18c4,Stayed
3348,f661842944124652e85a4356e73f3681,Stayed
3349,61ca9007fa039f4fc493c4c08b6d1c59,Stayed
3350,f74a9118eb3830eae217d30c7d77d24d,Stayed
3351,f7678262045fedb3047f53c5a3ea7d91,Stayed
3352,3ca83d75906d1436bc92bf48ad8f16b8,Churned
3353,8eea6509c75bca4f0013e729ad7f68d8,Stayed
3354,d20c701bf2c20f575dc8c6d36493cd89,Stayed
3355,9df76ef54a333e2c716511d335e8bce9,Stayed
3356,f809dd701e6f94ee3522aa7fda7938ae,Stayed
3357,e73c7ab44605de043470eacd6473c6e6,Churned
3358,13e34c00bdcedaeffbcf7efed2a1f7a6,Stayed
3359,9f1acbcecb75a402df0bc10f5cf93578,Stayed
3360,f0bad3ebd6afcf5bb1a7133e50091123,Stayed
3361,38768be12a0bbdf0cf0daa2d3d5f27c1,Stayed
3362,84ab247870bc1052ab94bf5315e3ac59,Stayed
3363,2bed05c87f4b006c0875987e74d63cce,Stayed
3364,544548b40fdbcfe6b2c9691900c2eb4a,Stayed
3365,351c6ef1c5f53fc42dc5f70c7e0d632e,Stayed
3366,d52e16d5822f9620db0f1db3c83051a3,Stayed
3367,23d897c5633074380c1d049e0b95a757,Stayed
3368,d02fed8a82a7ac00c7d42fa836948e5c,Stayed
3369,c6c0dffac931f39c4cf96619c30fc45e,Churned
3370,acf2cbc0240238073246ddf7daf28977,Stayed
3371,a9a5dc16c5ccab673eb8879ecb06f13a,Stayed
3372,ca1dafb14adfa16fc9df145a2f5421d0,Stayed
3373,961435c3630442957098a2955c1c0f40,Stayed
3374,ffa27ba7ad7b3252b6fddcca6acad652,Stayed
3375,7236fcd0e2b03b3deede5af95fb46ff9,Stayed
3376,ced541627c502553b7d972348de4dca6,Stayed
3377,ee0ad273091efcd68cd88f9afeef2f62,Stayed
3378,45bc622f22d52759917e776ae9490835,Stayed
3379,64d0fc2493ec31930cf243383714e622,Stayed
3380,509f1ef807451c89caf1430f4a31ea80,Stayed
3381,b88a29dd344993b7d5104942c75e6a8e,Stayed
3382,8e80c5b1881db47291af9c3c3201d708,Stayed
3383,f09de3f864a54fe8ac766a4c93539b90,Stayed
3384,7b884666a36a743972c2f00d435a271d,Stayed
3385,6bfb8f2af4daf389b09dbc526571b650,Stayed
3386,685e56233e788fc9260694be8317e7ba,Stayed
3387,324ae9c6584819af35a4508d4840fc99,Stayed
3388,ebcfd5bd19e876298b8746b744b525ad,Stayed
3389,90016807e4376724f6568645b96eefe2,Stayed
3390,281e19a0d376af7a28a5b3e15d3bd92d,Stayed
3391,5b69a8a007980a6176b605bc26c6c7f7,Stayed
3392,ac96c9cdcc3ee0d39a8ae1850394ea91,Stayed
3393,6f6a16ed39fd75715b1acc656c749f83,Stayed
3394,0067e39cb3da161ee6b1652ffc3ab247,Stayed
3395,f1dbd3790719449b7b7e05f94e8f2740,Stayed
3396,b3abc00c65ed2b1f184fd11a6d6499e2,Stayed
3397,c8a6c2b8b4491ce7a2aff371a66e7484,Stayed
3398,ae5412128cf11a3d358f34d9c2bdbc74,Stayed
3399,f4813dc46146e4b7b9f1934c6100b7d5,Stayed
3400,57d4eca36e7f36d2878837f5db0e48b9,Stayed
3401,5cd74497c258f73b60efa2a7e0fd4b80,Stayed
3402,8f49fc192beabb2e9da4ef13a9e6c28c,Stayed
3403,ae6b8458b75ff0a04629c51f444638ed,Stayed
3404,da8ef337d37a23f18331b35a9840dd04,Stayed
3405,3ac5d34c8a92efa7cb3b2709731fc7d7,Churned
3406,6441b30fdde9667913c89ccbc7732585,Stayed
3407,2eaab8517692cd394ad34a0ef4d5a382,Stayed
3408,f532c256e8d620977792f4b72f9ca837,Stayed
3409,f6c46c752ed3ea362891701af4e89c22,Stayed
3410,56dcc463e699dcb5286a836fcddd9be2,Stayed
3411,7d1dff40540928171bf05e2a090b42ea,Stayed
3412,f23231e947ef9655a5519e4359e77cee,Stayed
3413,37a5d94e1e50c5d143a3a542f4160434,Stayed
3414,28f7aec1f7be96581a6e3a9b1a642715,Stayed
3415,793446a1d89600c5d1bd6814bec4d6b0,Churned
3416,e7ec395786d4d424ab6bd4c68fc07f40,Stayed
3417,b85ba4f81e37132ffe5fb09dd8ce4645,Stayed
3418,9523e1d86a47621610964bbc76ff756e,Stayed
3419,b581e160660d91ca8a48cd31cdbdd7fb,Stayed
3420,1801c96c7d3057b3ace180fe1b41f546,Stayed
3421,2c97e7d79b994f89956b4ae95e1136bc,Stayed
3422,44348c529f55db713d0008720c531c37,Stayed
3423,ed3916ac7950b960659bba2601c74cca,Stayed
3424,aea1473f2227399e251514d891a6bf0a,Stayed
3425,ba12c8ce9769f56f704316f8ce38024c,Stayed
3426,77104025deb1444cac00f6f9d49b1d8f,Stayed
3427,70d1907404c9e1d00298be0fe8c291dc,Stayed
3428,cc27ad68f555a29accad661016cece7f,Stayed
3429,b7675369b1673a796d06f242c2ea9651,Churned
3430,59cd626b5cb133246ccc56da4c0eef28,Stayed
3431,05c95a9ead8abfad56e07a10d447c1c4,Stayed
3432,9cc960507aad985374d4a01479f42f8f,Stayed
3433,1a1e38992a254f432a98871745c91dcd,Churned
3434,b435a5f838422d5d4fc228157f93308f,Stayed
3435,e6f1be0e033ca2e20c03fe59bc732986,Stayed
3436,7fb648aa7211bd47e5e22ca8ebdbde14,Stayed
3437,d4caa5ef2171fd1cde58e2a9605b91f0,Stayed
3438,b325e6ea69abd9d48dc9f9d07f8383a1,Stayed
3439,e81115c026c45d9597a8e495d8c52d52,Stayed
3440,f7633bfded285175f04cecb5f929a086,Stayed
3441,b770c58c10a2b17ebef830c586103c7b,Churned
3442,62a8e48f750c52cf1c021817e8aabf33,Stayed
3443,59d4aa8d15a3d329a72b6a104dbaf1ba,Stayed
3444,276365c123696eacdf04c8313e9ac465,Stayed
3445,f7f045a82b04df9866b5252cdd04ce2b,Stayed
3446,0004351ebdd665e6ee664792efc4fd13,Stayed
3447,a64962589066df17bc0de20a1e491793,Stayed
3448,232d1508f06a48448c62b977ea2f14a7,Stayed
3449,cc040ae655d9bd922e939a79c1889dc4,Churned
3450,0d94e3ec8f3fffaa38a16bdac622eb17,Stayed
3451,2072a67dbb6d2636d3583c0f9bafc383,Stayed
3452,6451f1c41b663c88edd6e784a4494a1b,Stayed
3453,c87a9923a42534b7d2b5ed332b8c3591,Stayed
3454,fee8b5b2f36905328f6f9e1b1e0d733c,Stayed
3455,4fa691984853394e9f1a9f7e20161d2b,Stayed
3456,f045c65440593ce054da2c9c7a1acb53,Stayed
3457,105db60ee4bbe053f46edd1c915e4629,Stayed
3458,8e8d3e19de0d66e49cfe9cddbab7b47e,Stayed
3459,af38dcbc38e3182b11ead1941d0ce41e,Stayed
3460,8f044023822528408602ee86e124692a,Stayed
3461,9b83082c6a3344976957d1d4ea1516b2,Stayed
3462,1ebd36249803a62c2150b67256564aee,Stayed
3463,4ebd7b0a535cbe1be6eefcdf5dedaec1,Stayed
3464,8b9188c90dacd8473a0495fbb0cf3c98,Stayed
3465,deaa6599c8805195de3463b93fd4740c,Churned
3466,5ca61367c393945de35124e77be96ba8,Stayed
3467,57882d0194f57ee97b177f00136c17df,Stayed
3468,0a8e26d4bd2c493cc09757fea06923b9,Stayed
3469,cf68d8a9f0705adf68a1e02c3518aed7,Stayed
3470,944885335d2bfc6a3dc0b3c6a8dce0ae,Stayed
3471,a321c6c3b2bae3f8cf4dd39eafd0c998,Stayed
3472,eb3981f751c65cf709a6e1faa2fcac55,Stayed
3473,419a41537346b02f27486eda330487ac,Churned
3474,f18a6754ec07f01ab35aa5a0e9ac73c5,Stayed
3475,612cb2b59607977ea1085ed5eb21a1c4,Churned
3476,060eb23a3aa8c2e6fb47da01bf23db7e,Stayed
3477,52cb2d76fa79fe9bdf54329e7987d3c1,Stayed
3478,e7bdc7743d73a9bf94cc3c6a293fca93,Stayed
3479,bc8a1a74f0bd0c47fa38d287419480d6,Stayed
3480,9958f821c9fbc023f7e3800d9c7f527f,Churned
3481,78bcc88a95e53fe835333889771f1bf0,Stayed
3482,a0db0d77a1dc69d3219769b1fa32476f,Stayed
3483,80dca8b024e31c7a6d6a850d57e5788b,Churned
3484,4be3536de86cd7ced57261c4264dd7b8,Stayed
3485,360cbe3cf17ca264f002c78f292a73d0,Stayed
3486,559a351a2b69e35ca63c66e753eda8c7,Churned
3487,cad5191b2956fcbad05850d5b93b9996,Stayed
3488,d0c04003dc0b36b4e464bc84f1640b17,Stayed
3489,225bff406161fafcfa621acd5512876e,Stayed
3490,670eafc477b58b58ebd6ca658d2aef8b,Stayed
3491,97bb36ff9da53c917da6004d82ff481a,Stayed
3492,6623d19b460a274444b84e4fe133b7fa,Stayed
3493,cb315f7284b2c1db5a606ff80a9682d7,Churned
3494,4b09a8cd393b7a713c02a4860626e30d,Stayed
3495,691876109e29aa4915b4d704c7d87316,Churned
3496,d8ef746f686ac16c2857a2f0b4e0a24b,Stayed
3497,c317c33156accec9a5b4dfe24156a2c5,Churned
3498,25cbcf485bf0fe151b2b8c7650eef5ee,Stayed
3499,bedf16bba6739f638642258c57720686,Stayed
3500,2a7b5f666523b14c7caebd24832ec288,Stayed
3501,49e1822e69c9192453a1b04128f7231b,Stayed
3502,81a3f91340e0cb79a6e1c7b04b2a394f,Stayed
3503,1d4989095a1ca9f9f1a9366483c5176c,Stayed
3504,c6690545064757a42e8b596d7cce9d57,Stayed
3505,dfb3dd2e26e12e77ada39d08c65d6a0f,Stayed
3506,c4fd3bba5bfc9b8c8817d7c05d86b3fb,Stayed
3507,ea0edff86f182de2d5fe7ae4932a385a,Stayed
3508,b102716f474a71baa9ed0b62ff4efc5f,Stayed
3509,79a71ab577e6211fded6ae4fcb846556,Stayed
3510,f74d848c10cf9e1fb4eefc7a4fbc9e6e,Stayed
3511,7a3612b5d7e5ff4d72a6fbf12813b06c,Churned
3512,1baef76db57f982d233e8f312225b24c,Stayed
3513,e29c9b531f1e49320ef67f46cae4941e,Stayed
3514,e2eff64816d80973b0ee77ea43d8c94d,Stayed
3515,41b15123b888f022ac9ce0351afd3a88,Stayed
3516,75aec3ed0793cd84fb4ca2b5242f9d98,Stayed
3517,2b6f63d30799ad624029145205a9c162,Stayed
3518,204eba591de797470ec269db03d64b8c,Stayed
3519,d420f92dd9815c4391e5f8b603ad708b,Stayed
3520,d2c6a6412baa32092f582bca3217660f,Stayed
3521,9ad5f18b5063556b029abfa78ddd1065,Stayed
3522,41d3461060cf7c26a75587be24c0283a,Stayed
3523,6f75a8d297b6daeb2ea7001e9f677061,Stayed
3524,ac08555c71c4d6f4a404b125e699e8e1,Churned
3525,6a0f34a693b0c4fb9b633ee78b0fe8f6,Stayed
3526,900fc2cee06981caf61636342fd6afca,Stayed
3527,10279c6d42b0c505e5d0c2693bda0469,Stayed
3528,3c65bf11db9c93caf44b86da48394eff,Stayed
3529,8524b64d51309a95f79e87538b984b47,Stayed
3530,a57099ca668001e9e3be8f34b5e30b62,Stayed
3531,0d022e4d18ba432868b02c739b034fe2,Stayed
3532,c8e3f66c1b828fefee5255191b26e5c3,Stayed
3533,0e1f7896bbb05f413f1ea90796155810,Stayed
3534,4f57361b0c15d89a50d5b9a9f3138992,Stayed
3535,673b2244fea35a68206ad5afcbd0fdc8,Stayed
3536,374866d77f59b061a99f4abf7e657772,Stayed
3537,46a38d2c3961d246d2ff95cd66f0ef09,Stayed
3538,da222d184c76e025cbaac3ec4ab0a8b7,Stayed
3539,4970e059fe380386eb1c6d69a9ad12c2,Stayed
3540,b8f6efbe903546e2806a8f26e582f023,Stayed
3541,0fbed32cab77acb3bd7dce5d169fdc5f,Churned
3542,9ffab35205c62be2e4525b415718c36e,Stayed
3543,48f3e6e86f7a8656b2c6b6ce2763055e,Stayed
3544,08b30431b83424b9013133751fc0663a,Stayed
3545,e4d93537221f6eef070b795dc19de422,Churned
3546,3106c18908287ab77802fc543e87a008,Stayed
3547,2307b04efae14d367ea957c9b15df090,Stayed
3548,aec1bd80cf3d4f876a02d22eae70a4f1,Stayed
3549,1d402d36024c37f64c7b8e6a66332ec4,Stayed
3550,40d6b5f4109d0a3db451c28e2d3d018c,Stayed
3551,b0e71a6013ccb85b7fe8164eaeb0d7a2,Stayed
3552,d4a8ec2f97e33000b3b21947b8c6ad44,Stayed
3553,136e9e147c61f534244aa0d78519fa49,Churned
3554,641fa1ed30cdaf85d64c2d846708fdc3,Stayed
3555,2e5513f59f36862955d1bac138e4b414,Stayed
3556,780c8cf1044b00012d1ba6627da5075b,Stayed
3557,a29d90ae666817ca24d7fe85a892ea1d,Stayed
3558,207e7319fb5e5a4c4892c07099f551e7,Stayed
3559,87957d998d168de378483a48fd1a57c1,Stayed
3560,3d05047c5af03c61a896781e1616414b,Stayed
3561,3f4a768a3ce8cb61d919378e2886fbb7,Stayed
3562,814dc227e4c02bdc10ca0bc8cd89b184,Stayed
3563,1a3344cfad06178c0911d8c2e88f25cb,Stayed
3564,14eeb1a65793ec19d43d6310602e08a7,Stayed
3565,aaf477e293387476c8b1527200489927,Churned
3566,7e9ace92aabd8fb2332b5f8a8fc45195,Stayed
3567,f92c7f930013c362cc263de0366a01ab,Stayed
3568,f715d64e53a57766bc0f0f8e4e163218,Stayed
3569,c1fa6b77c634b574ede306741be80f85,Stayed
3570,55091aace7bd0fadd194f46cb4886fea,Stayed
3571,8f3a42191c9a4e15591458606d952d21,Stayed
3572,367b851120b609856715d3573ac17bff,Stayed
3573,6bc77d177230ac144c94a450393cdaf5,Stayed
3574,3a71efee347c2f5ca28f1dfcda78ffca,Stayed
3575,2e426bf060ac8801f6a1198bc5c27624,Churned
3576,57d986a49803981635331d64ddc35d0f,Stayed
3577,a75f46cd3b4d58a93ccb2f8c4e40ee33,Stayed
3578,f7562ba0aacdbca9de346b96f774ecbc,Stayed
3579,c60599466a649b339f3cde045368d823,Churned
3580,6ebe9351b6bf4e68d86a4090f80c80ab,Stayed
3581,ee66964018b1fb103062c78905c7e5be,Stayed
3582,2dcdb5833731375c3c74333f12464f76,Stayed
3583,6736ae63d66f4ef4d70e8ec110a8adc8,Stayed
3584,225059894cb3a56b9cf1f08b2d325a73,Stayed
3585,e18f6874877b1f648e5bf277e493eef1,Stayed
3586,ff7f71e750d01534a3642a6a8d5af524,Stayed
3587,fe08527d43b6f817f6be323d96532866,Stayed
3588,0f68e625dc82e39157a9d10bcd2abb71,Stayed
3589,67da380a0ef6fcebb641b360252555c9,Stayed
3590,4b021735096400d1bce0fdb7459cfb03,Stayed
3591,6fbd793f1f510cead7c7398549945d95,Stayed
3592,55a6f49d475659af3fecacada3924864,Stayed
